Year,Col_PLASMID,IncB_PLASMID,IncC_PLASMID,IncFIA_PLASMID,IncFIB_PLASMID,IncFII_PLASMID,IncI_PLASMID,IncN_PLASMID,IncQ_PLASMID,IncX_PLASMID,IncY_PLASMID,aac_AMR,aap_VIR,amp_AMR,ant_AMR,aph_AMR,arr_AMR,ast_VIR,blaCMY_AMR,blaCTX-M-14_AMR,blaCTX-M-15_AMR,blaCTX-M-27_AMR,blaCTX-M_AMR,blaKPC_AMR,blaOXA_AMR,blaTEM_AMR,cap_VIR,cat_AMR,cml_AMR,cva_VIR,dfr_AMR,emr_STRESS,erm_AMR,fde_VIR,glp_AMR,gyr_AMR,ibe_VIR,iha_VIR,ire_VIR,iro_VIR,iss_VIR,iuc_VIR,iut_VIR,mch_VIR,mdt_AMR,mer_STRESS,mph_AMR,p0111_PLASMID,pap_VIR,par_AMR,pmr_AMR,qnr_AMR,sat_AMR,sat_VIR,sen_VIR,sfa_VIR,ssl_VIR,sul_AMR,tet(A)_AMR,tet(B)_AMR,ymg_STRESS,blood_META,PRJNA248737_META,PRJNA278886_META,PRJNA288601_META,PRJNA381936_META,PRJNA448593_META,PRJNA475142_META,PRJNA475751_META,PRJNA530580_META,PRJNA530794_META,PRJNA578285_META,PRJNA592372_META,PRJNA658369_META,PRJNA809394_META,PRJNA824420_META,PRJNA836696_META,aad-qac_AMR,cnf-hly_VIR,blaNDM-ble_AMR,trx-kef-psi_STRESS,agg-aar-aat_VIR,afa-nfa_VIR,time_fitness,random_fitness,Genetic,Meta,Random,Time,Genetic_MULT_FITNESS,Meta_MULT_FITNESS,Random_MULT_FITNESS,Time_MULT_FITNESS,Genetic_Meta_COV,Genetic_Random_COV,Genetic_Time_COV,Meta_Random_COV,Meta_Time_COV,Random_Time_COV,TOTAL,TOTAL_DIRECT,TOTAL_SUMMED,LINEAR_AVG_FIT,LINEAR_VAR_FIT,TOTAL_NO_COV,FRAC_GENETIC,FRAC_META,FRAC_RANDOM,FRAC_TIME
1927.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1932.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1937.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1942.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1947.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1952.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1957.125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921703900827692e-06,0.0,0.0,0.0,0.0,5.850478649674876e-07,0.0,0.0,0.0,0.0,0.0,6.570173188776389e-12,1.1729595266887886e-11,0.0,0.0012147198742309719,0.0004706669965959382,0.0008590165827318709,1.3027836581851274e-14,0.001010961784245889,0.0012310952841061056,0.0,0.0,0.0,1.87435466509828e-14,0.0,0.0,0.0,0.0,0.0005941845574970641,0.0,0.0,0.00020011882109072303,0.0004890646825460367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133084821656872e-11,0.0,1.6612888665517585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086717303005624e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9959043001232566e-05,0.00012137941815206773,3.450847478377098e-14,5.9959043001232566e-05,0.0,1.0449564005419312,1.0000056328410214,0.9808276094429367,0.999997900539008,4.0932229797896e-09,-0.00017061997248205607,0.0,-2.8768699125730913e-09,0.0,0.0,1.0719705058819911e-05,,1.0719705058819933e-05,0.02462013166394241,5.3598525294097405e-06,0.00018133846118780877,0.6693528629117317,1.902987074983018e-10,0.33064713689796965,0.0
1962.125219,0.0,0.0,0.0,0.0,7.99685656078941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460851950413847e-06,0.0,0.0,0.0,0.0,2.9252393248374374e-07,0.0,0.0,0.0,0.0,0.0,3.2850865943881936e-12,5.864797633443944e-12,0.0,0.0006073599371154859,0.0002353334982979691,0.0005726777218212473,8.685224387900848e-15,0.0005054808921229445,0.000615547642053053,0.0,0.0,0.0,9.371773325491398e-15,0.0,0.0,0.0,0.0,0.00029709227874853206,0.0,0.0,0.00010005941054536149,0.0002445323412730183,0.0,0.0,3.674503891433651e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0088723214437915e-11,0.0,8.306444332758794e-12,0.0,0.0,0.0,0.0005019102368890522,0.0,0.0,0.0,6.543358651502813e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0019082275718905286,0.0017061131860108027,0.0005017850314756406,0.0019082275718905286,0.0,1.0766054717769238,1.0112688893302912,0.9892004094803712,0.999997900539008,9.122349291141763e-05,-0.0026543230649116755,0.0,-0.0005587100511270137,0.0,0.0,0.0009943161662497005,,0.0009943161662497005,0.07415844915066325,0.0007457371246872748,0.004116125789376972,0.4144949093669571,0.12190711779767843,0.4635979728353645,0.0
1967.125219,0.00033021252485417117,0.0,0.0,1.1035300017067812e-06,7.99685656078941e-12,5.941906731385559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.037248425814524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460851950413846e-06,0.0,0.0,0.0,0.0005450070241358587,2.2751861415402293e-07,0.0,0.0,0.0,0.0,0.0,3.2850865943881944e-12,5.8647976334439446e-12,0.0,0.00047239106220093354,0.00010459266591020853,0.00042950829136593544,6.513918290925636e-15,0.00039315180498451243,0.0004787592771523745,0.00017645298073719822,0.0,0.0,9.371773325491398e-15,0.00017866161704163658,0.0,0.0,0.0,0.0002970922787485321,2.3358544795426266e-13,0.0,0.00010005941054536151,0.0002445323412730184,0.0,0.0,1.633112840637179e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.40726934536493e-12,0.0,6.460567814367949e-12,0.0,0.0013090891174011609,0.0,0.0002230712163951342,0.0,0.0,0.0,6.543358651502813e-06,0.0,0.0,0.0,0.0,0.00010084948703687496,0.0,0.00396313276055806,0.003181697203776937,0.0013968968470130573,0.00396313276055806,0.0,1.1169724300558745,1.0171893715461053,0.9751319198103776,0.999997900539008,-0.00010339820845667879,-0.0041718203840276835,0.0,-0.0032249845943094907,0.0,0.0,0.0010415236245542015,,0.0010415236245542017,0.10248052919324371,0.0009257987773815105,0.008541726811348054,0.3724887571386519,0.163537991540214,0.46397325132113415,0.0
1972.125219,0.0005283400397666738,0.0,0.0,9.931770015361026e-07,7.463732790070116e-12,9.507050770216894e-05,0.0,2.1868298251024692e-05,0.0,0.0,0.0,2.687601698628974e-05,0.0,0.0,0.0,2.496969603123184e-07,0.0,3.6911985607447078e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.758242080441435e-06,0.0,0.0,0.0,0.0004905063217222724,3.1202552798266007e-07,1.3374513502689138e-35,0.0,0.0,1.3374513502689138e-35,0.0,3.0660808214289816e-12,5.4738111245476795e-12,0.0,0.0004319003997265677,9.413339931918762e-05,0.00047723143485103934,7.237686989917372e-15,0.00035945307884298284,0.00043772276768217085,0.0002823247691795171,0.0,0.0,9.996558213857488e-15,0.0002858585872666186,2.040788803510916e-40,0.0,0.0,0.00027728612683196324,3.7373671672682033e-13,8.272695770206189e-13,0.00010673003791505226,0.0002608344973578863,0.0,0.0,1.4698015565734601e-05,0.0,0.0,0.0,0.0023448953625797527,0.0,0.0,8.070978571550332e-12,0.0,5.906804858850697e-12,0.0,0.0011781802056610449,0.0,0.00020076409475562086,3.1916129629115856e-05,0.0,0.0,6.979582561602999e-06,0.0006173334946648106,0.0,0.0,0.0,9.076453833318745e-05,1.992957815928629e-43,0.002574322899529917,0.003028923213006814,0.004169615795421683,0.002574322899529917,1.992957815928629e-43,1.1376093955362392,0.9982404151689956,0.9716787940539056,0.999997900539008,-0.003556630191589444,-0.0009499191633030043,-1.4367153176716846e-38,-0.0042795537650815955,3.918314502740958e-39,1.306104834246986e-39,0.0009867587879843717,,0.0009867587879843704,0.09843581700926149,0.0008880829091859339,0.009772861907958414,0.30993205895401493,0.42665248262908595,0.2634154584168991,2.0392775777438206e-41
1977.125219,0.0003919005789478075,0.0,5.15335854572055e-11,7.094121439543596e-07,8.436244283909709e-12,0.00011753222106037373,0.0,1.562021303644621e-05,0.0,0.0,0.0,3.544090152038208e-05,0.0,0.0,2.1481978091709608e-12,3.29270716895365e-07,0.0,3.764718312298002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70595370593109e-06,0.0,0.0,6.5729632314390454e-12,0.0010780358719170826,3.0859667602680664e-07,5.185196004119482e-35,0.0,2.0740784016477928e-34,5.185196004119482e-35,0.0,2.8879882148467646e-12,4.253589492387913e-12,8.451935577926402e-15,0.0006006856520922387,6.723814237084833e-05,0.0004531076480343936,6.871825889328144e-15,0.0004999261570446705,0.00032468447053347833,0.00020941672439140008,0.0,0.0,9.886705925793124e-15,0.00035339660513730313,0.0,0.0,0.0,0.0002154735208505837,2.7722228987978425e-13,5.909068407290137e-13,8.796431696295518e-05,0.0002418451726876005,0.0,0.0006110464405277496,1.049858254695329e-05,1.2879884027883122e-05,0.0,0.0,0.001674925258985538,0.0,0.0,7.483393593127026e-12,0.0,6.024454131451434e-12,0.0,0.0008415572897578895,0.0,0.00014340292482544343,5.7869905371473814e-05,0.0,0.0,6.471453611376409e-06,0.0008140661468107392,0.0,0.0,0.0,6.483181309513391e-05,1.931636036976979e-43,0.0023272859678372167,0.0028534666000158415,0.002943278506015984,0.0023272859678372167,1.931636036976979e-43,1.1539330979024929,0.9971539159665647,0.9792061812311759,0.999997900539008,-0.002233103172793881,-0.0006450468706788356,-1.265916993193233e-38,-0.002944487196767718,2.5996509681646745e-39,0.0,0.002301393833628608,,0.002301393833628609,0.11931089631037721,0.002137008559797993,0.008124031073869043,0.35123777519685034,0.3622928665897209,0.28646935821342867,2.377681743722139e-41
1982.125219,0.0005005326692526382,0.0,3.6073509820043835e-11,1.3329480810089813e-06,8.081033998271406e-12,0.00011821267076124952,5.2710811328063864e-05,1.0934149125512346e-05,0.0,0.0,0.0,3.607044385002042e-05,0.0,0.0,1.503738466419671e-12,2.3655501503272265e-07,0.0,2.786612071351679e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507808286733992e-06,0.0,0.0,4.601074262007334e-12,0.0008261159102690911,2.8020713532653345e-07,1.267059173938971e-35,0.0,5.068236695755884e-35,1.267059173938971e-35,0.0009506734573022604,2.904708146616931e-12,5.617858785719988e-12,5.916354904548483e-15,0.000581786887131676,4.7066699659593804e-05,0.000411423731729475,6.2396480470971906e-15,0.0003990638622023245,0.0004146847272778458,0.0002674655708016477,4.853076188187784e-13,0.0,9.865024553148839e-15,0.00035544258548283493,1.9333788664840254e-40,0.0,0.0,0.0002845831301696466,3.540663632148824e-13,4.136347885103094e-13,0.0001011126674984706,0.0002471063659179975,0.0,0.00043898862701072564,7.3490077828672964e-06,9.015918819518173e-06,0.0,6.483381677841149e-08,0.0011724476812898766,0.0,0.0,6.690416447469353e-12,0.0,5.5959203925953935e-12,0.0,0.0011161707211525674,0.000807571330175194,0.0001003820473778104,5.37534814806162e-05,0.0,0.0,6.267848813544802e-06,0.000584842258103505,0.0,0.0,0.0,0.00012181556460506738,1.888065299300806e-43,0.00723948750551934,0.003578170899821608,0.0034246432621598726,0.00723948750551934,1.888065299300806e-43,1.1694533489020928,1.0088760480523984,0.9848247442409127,0.999997900539008,-0.00014792733253382617,-0.0035270467812883893,-3.1552743101019295e-38,-0.005512508662711339,-3.0160710317150794e-39,3.0934061863744406e-40,0.005054818890967264,,0.005054818890967267,0.15007962622870333,0.004802077946418902,0.01424230166750082,0.2512354381586056,0.24045574529392866,0.5083088165474657,1.3256742789047495e-41
